"","hh_id","f2","fuel_roster_name","f3","f3_oth","f_4","f_4oth","f_5","f_6","f_7","f_8","f_9","f_10","f_4_text","f_11","f_12","f_13_1","f_13oth","f_14__1","f_14__2","f_14__3","f_14__4","f_14__5","f_14__6","f_14__7","f_14__8","f_14__111","cs_aggr_tier","elc_aggr_tier","locality"
"8695",4024520663001,"Other, specify","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 0","Tier 0",1
"8696",4024520663101,"Candle","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 0","Tier 4",1
"8697",4024520663101,"Open wick lamp","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 0","Tier 4",1
"8698",4024520663101,"Hurricane lamp with glass cover","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 0","Tier 4",1
"8699",4024520663101,"Pressurized mantle lamp","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 0","Tier 4",1
"8700",4024520663101,"Other, specify","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 0","Tier 4",1
"8701",4024520663201,"Candle","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 0",1
"8702",4024520663201,"Open wick lamp","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 0",1
"8703",4024520663201,"Hurricane lamp with glass cover","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 0",1
"8704",4024520663201,"Pressurized mantle lamp","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 0",1
"8705",4024520663201,"Other, specify","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 0",1
"8706",4024520663602,"Candle","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 0","Tier 4",1
"8707",4024520663602,"Open wick lamp","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 0","Tier 4",1
"8708",4024520663602,"Hurricane lamp with glass cover","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 0","Tier 4",1
"8709",4024520663602,"Pressurized mantle lamp","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 0","Tier 4",1
"8710",4024520663602,"Other, specify","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 0","Tier 4",1
"8711",10001502200101,"Candle","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 0",0
"8712",10001502200101,"Open wick lamp","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 0",0
"8713",10001502200101,"Hurricane lamp with glass cover","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 0",0
"8714",10001502200101,"Pressurized mantle lamp","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 0",0
"8715",10001502200101,"Other, specify","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 0",0
"8716",10001502201001,"Candle","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 0",0
"8717",10001502201001,"Open wick lamp","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 0",0
"8718",10001502201001,"Hurricane lamp with glass cover","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 0",0
"8719",10001502201001,"Pressurized mantle lamp","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 0",0
"8720",10001502201001,"Other, specify","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 0",0
"8721",10001502201302,"Candle","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 0",0
"8722",10001502201302,"Open wick lamp","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 0",0
"8723",10001502201302,"Hurricane lamp with glass cover","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 0",0
"8724",10001502201302,"Pressurized mantle lamp","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 0",0
"8725",10001502201302,"Other, specify","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 0",0
"8726",10001502201303,"Candle","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 0",0
"8727",10001502201303,"Open wick lamp","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 0",0
"8728",10001502201303,"Hurricane lamp with glass cover","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 0",0
"8729",10001502201303,"Pressurized mantle lamp","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 0",0
"8730",10001502201303,"Other, specify","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 0",0
"8731",10001502201401,"Candle","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 0","Tier 0",0
"8732",10001502201401,"Open wick lamp","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 0","Tier 0",0
"8733",10001502201401,"Hurricane lamp with glass cover","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 0","Tier 0",0
"8734",10001502201401,"Pressurized mantle lamp","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 0","Tier 0",0
"8735",10001502201401,"Other, specify","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 0","Tier 0",0
"8736",10001502202201,"Candle","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 0",0
"8737",10001502202201,"Open wick lamp","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 0",0
"8738",10001502202201,"Hurricane lamp with glass cover","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 0",0
"8739",10001502202201,"Pressurized mantle lamp","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 0",0
"8740",10001502202201,"Other, specify","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 0",0
"8741",10001502202701,"Candle","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 0","Tier 2",0
"8742",10001502202701,"Open wick lamp","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 0","Tier 2",0
"8743",10001502202701,"Hurricane lamp with glass cover","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 0","Tier 2",0
"8744",10001502202701,"Pressurized mantle lamp","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 0","Tier 2",0
"8745",10001502202701,"Other, specify","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 0","Tier 2",0
"8746",10001502203903,"Candle","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 2",0
"8747",10001502203903,"Open wick lamp","Open wick lamp","Yes","","Kerosene/paraffin","",1,100,12,30,8,NA,"Kerosene/paraffin",888,80,"Fuel too expensive","",0,"No",0,"No","No",0,"No","No","Yes","Tier 1","Tier 2",0
"8748",10001502203903,"Hurricane lamp with glass cover","Hurricance lamp with glass cover","Yes","","Kerosene/paraffin","",1,300,12,30,8,NA,"Kerosene/paraffin",888,80,"Fuel too expensive","",0,"No",0,"No","No",0,"No","No","Yes","Tier 1","Tier 2",0
"8749",10001502203903,"Pressurized mantle lamp","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 2",0
"8750",10001502203903,"Other, specify","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 2",0
"8751",10001502205002,"Candle","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 3","Tier 3",0
"8752",10001502205002,"Open wick lamp","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 3","Tier 3",0
"8753",10001502205002,"Hurricane lamp with glass cover","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 3","Tier 3",0
"8754",10001502205002,"Pressurized mantle lamp","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 3","Tier 3",0
"8755",10001502205002,"Other, specify","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 3","Tier 3",0
"8756",10001502205401,"Candle","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 3",0
"8757",10001502205401,"Open wick lamp","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 3",0
"8758",10001502205401,"Hurricane lamp with glass cover","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 3",0
"8759",10001502205401,"Pressurized mantle lamp","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 3",0
"8760",10001502205401,"Other, specify","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 3",0
"8761",10001502205601,"Candle","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 0","Tier 0",0
"8762",10001502205601,"Open wick lamp","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 0","Tier 0",0
"8763",10001502205601,"Hurricane lamp with glass cover","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 0","Tier 0",0
"8764",10001502205601,"Pressurized mantle lamp","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 0","Tier 0",0
"8765",10001502205601,"Other, specify","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 0","Tier 0",0
"8766",10001502205801,"Candle","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 3",0
"8767",10001502205801,"Open wick lamp","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 3",0
"8768",10001502205801,"Hurricane lamp with glass cover","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 3",0
"8769",10001502205801,"Pressurized mantle lamp","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 3",0
"8770",10001502205801,"Other, specify","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 3",0
"8771",10001502206003,"Candle","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 2",0
"8772",10001502206003,"Open wick lamp","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 2",0
"8773",10001502206003,"Hurricane lamp with glass cover","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 2",0
"8774",10001502206003,"Pressurized mantle lamp","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 2",0
"8775",10001502206003,"Other, specify","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 2",0
"8776",10001503820101,"Candle","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 0",0
"8777",10001503820101,"Open wick lamp","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 0",0
"8778",10001503820101,"Hurricane lamp with glass cover","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 0",0
"8779",10001503820101,"Pressurized mantle lamp","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 0",0
"8780",10001503820101,"Other, specify","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 0",0
"8781",10001503820502,"Candle","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 0",0
"8782",10001503820502,"Open wick lamp","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 0",0
"8783",10001503820502,"Hurricane lamp with glass cover","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 0",0
"8784",10001503820502,"Pressurized mantle lamp","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 0",0
"8785",10001503820502,"Other, specify","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 0",0
"8786",10001503820801,"Candle","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 0",0
"8787",10001503820801,"Open wick lamp","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 0",0
"8788",10001503820801,"Hurricane lamp with glass cover","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 0",0
"8789",10001503820801,"Pressurized mantle lamp","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 0",0
"8790",10001503820801,"Other, specify","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 0",0
"8791",10001503820804,"Candle","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 0",0
"8792",10001503820804,"Open wick lamp","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 0",0
"8793",10001503820804,"Hurricane lamp with glass cover","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 0",0
"8794",10001503820804,"Pressurized mantle lamp","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 0",0
"8795",10001503820804,"Other, specify","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 0",0
"8796",10001503821001,"Candle","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 0",0
"8797",10001503821001,"Open wick lamp","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 0",0
"8798",10001503821001,"Hurricane lamp with glass cover","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 0",0
"8799",10001503821001,"Pressurized mantle lamp","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 0",0
"8800",10001503821001,"Other, specify","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 0",0
"8801",10001503821002,"Candle","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 0",0
"8802",10001503821002,"Open wick lamp","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 0",0
"8803",10001503821002,"Hurricane lamp with glass cover","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 0",0
"8804",10001503821002,"Pressurized mantle lamp","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 0",0
"8805",10001503821002,"Other, specify","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 0",0
"8806",10001503821003,"Candle","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 0",0
"8807",10001503821003,"Open wick lamp","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 0",0
"8808",10001503821003,"Hurricane lamp with glass cover","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 0",0
"8809",10001503821003,"Pressurized mantle lamp","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 0",0
"8810",10001503821003,"Other, specify","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 0",0
"8811",10001503821201,"Candle","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 0",0
"8812",10001503821201,"Open wick lamp","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 0",0
"8813",10001503821201,"Hurricane lamp with glass cover","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 0",0
"8814",10001503821201,"Pressurized mantle lamp","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 0",0
"8815",10001503821201,"Other, specify","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1","Tier 0",0
"8816",10001503823104,"Candle","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 2","Tier 0",0
"8817",10001503823104,"Open wick lamp","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 2","Tier 0",0
"8818",10001503823104,"Hurricane lamp with glass cover","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 2","Tier 0",0
"8819",10001503823104,"Pressurized mantle lamp","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 2","Tier 0",0
"8820",10001503823104,"Other, specify","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 2","Tier 0",0
"8821",10001503823802,"Candle","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 2","Tier 0",0
"8822",10001503823802,"Open wick lamp","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 2","Tier 0",0
"8823",10001503823802,"Hurricane lamp with glass cover","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 2","Tier 0",0
"8824",10001503823802,"Pressurized mantle lamp","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 2","Tier 0",0
"8825",10001503823802,"Other, specify","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 2","Tier 0",0
"8826",10001503824003,"Candle","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 2","Tier 0",0
"8827",10001503824003,"Open wick lamp","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 2","Tier 0",0
"8828",10001503824003,"Hurricane lamp with glass cover","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 2","Tier 0",0
"8829",10001503824003,"Pressurized mantle lamp","","No","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 2","Tier 0",0
