"","hh_id","d1","d_start","d2","index_random","random_number","random_percentage_price","d_amount","d_3","d_3b","d_3b_oth","d_4","d_4b","d_4b_oth","d_5","d_5b","d_5b_oth","d_6","d_6b","d_6b_oth","d_7","d_8","d_8oth","d_9","d_10","elc_aggr_tier","locality"
"1798",10002500880101,"No","2017-11-27T10:18:08-05:00",1,0,0.14,1400,1400,"No","Still cannot afford the wiring costs","","No","Monthly fee is too expensive","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","Yes",NA,"",3000,500,"Tier 0",0
"1799",10002500880802,"No","2017-11-27T08:28:08-05:00",1,0,0.14,1400,1400,"No","Monthly fee is too expensive","","No","Monthly fee is too expensive","","Yes",NA,"",NA,NA,"",NA,NA,"",3000,500,"Tier 0",0
"1800",10002500881001,"No","2017-11-27T09:26:04-05:00",1,4,0.71,7100,7100,"No","Monthly fee is too expensive","","No","Monthly fee is too expensive","","No","Monthly fee is too expensive","","No","Monthly fee is too expensive","","Yes",NA,"",3000,300,"Tier 0",0
"1801",10002500882303,"No","2017-12-06T07:16:33",1,0,0.14,1400,1400,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",5000,500,"Tier 0",0
"1802",10002500882304,"No","2017-11-27T09:58:42-05:00",1,5,1,10000,10000,"No","Other, specify","the cost is too expensive","Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",888,888,"Tier 0",0
"1803",10002500882801,"No","2017-12-06T05:49:21",1,4,0.71,7100,7100,"No","Monthly fee is too expensive","","No","Monthly fee is too expensive","","No","Monthly fee is too expensive","","Yes",NA,"",NA,NA,"",3000,500,"Tier 0",0
"1804",10002500883501,"No","2017-12-06T04:27:20",1,2,0.43,4300,4300,"No","Monthly fee is too expensive","","No","Monthly fee is too expensive","","No","Monthly fee is too expensive","","Yes",NA,"",NA,NA,"",3500,500,"Tier 0",0
"1805",10002500884001,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 2",0
"1806",10002500885501,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 1",0
"1807",10002500885601,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 2",0
"1808",10002500886404,"No","2017-11-27T08:46:20-05:00",1,2,0.43,4300,4300,"No","Still cannot afford the wiring costs","","Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",15000,600,"Tier 0",0
"1809",10002500886501,"No","2017-11-27T09:00:52-05:00",1,2,0.43,4300,4300,"No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","",700,200,"Tier 0",0
"1810",10002500886801,"No","2017-11-27T10:00:49-05:00",2,3,0.57,5699,5699,"No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","Yes",NA,"",888,150,"Tier 0",0
"1811",10002500886904,"No","2017-11-27T11:13:47-05:00",1,0,0.14,1400,1400,"No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","",888,200,"Tier 0",0
"1812",10002502680101,"No","2017-11-20T06:36:04-05:00",1,4,0.71,7100,7100,"No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","Yes",NA,"",NA,NA,"",2000,400,"Tier 0",0
"1813",10002502680102,"No","2017-11-20T06:36:15-05:00",1,1,0.29,2900,2900,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",1500,200,"Tier 0",0
"1814",10002502680201,"No","2017-11-20T07:45:30-05:00",1,3,0.57,5699,5699,"No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","Yes",NA,"",6000,500,"Tier 0",0
"1815",10002502680501,"No","2017-11-20T08:45:50-05:00",1,0,0.14,1400,1400,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",1000,300,"Tier 0",0
"1816",10002502680601,"No","2017-11-20T06:17:51-05:00",1,4,0.71,7100,7100,"No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","Yes",NA,"",NA,NA,"",NA,NA,"",888,500,"Tier 0",0
"1817",10002502680602,"No","2017-11-20T08:08:44-05:00",1,4,0.71,7100,7100,"No","Electricity service is unreliable","","No","Electricity service is unreliable","","No","Electricity service is unreliable","","Yes",NA,"",NA,NA,"",4000,400,"Tier 0",0
"1818",10002502680603,"No","2017-11-20T07:45:21-05:00",1,4,0.71,7100,7100,"No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","",888,888,"Tier 0",0
"1819",10002502680701,"No","2017-11-20T07:13:33-05:00",2,0,0.14,1400,1400,"No","Electricity service is unreliable","","No","Electricity service is unreliable","","Yes",NA,"",NA,NA,"",NA,NA,"",2500,500,"Tier 0",0
"1820",10002502680901,"No","2017-11-20T06:24:30-05:00",1,1,0.29,2900,2900,"No","Electricity service is unreliable","","No","Electricity service is unreliable","","No","Electricity service is unreliable","","No","Electricity service is unreliable","","No","Electricity service is unreliable","",3000,500,"Tier 0",0
"1821",10002502681001,"No","2017-11-20T09:03:25-05:00",1,0,0.14,1400,1400,"No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","",1000,200,"Tier 0",0
"1822",10002502681101,"No","2017-11-20T06:50:18-05:00",1,5,1,10000,10000,"No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","Yes",NA,"",NA,NA,"",NA,NA,"",888,888,"Tier 0",0
"1823",10002502681201,"No","2017-11-20T07:29:10-05:00",1,0,0.14,1400,1400,"No","Still cannot afford the wiring costs","","Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",888,888,"Tier 0",0
"1824",10002502681301,"No","2017-11-20T07:41:33-05:00",1,5,1,10000,10000,"No","Still cannot afford the wiring costs","","Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",888,888,"Tier 0",0
"1825",10002502681602,"No","2017-11-20T06:34:25-05:00",2,3,0.57,5699,5699,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",888,888,"Tier 0",0
"1826",10002507220101,"No","2017-11-17T09:53:40-05:00",1,0,0.14,1400,1400,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",3000,500,"Tier 0",0
"1827",10002507220401,"No","2017-11-17T08:28:40-05:00",1,5,1,10000,10000,"No","Monthly fee is too expensive","","No","Monthly fee is too expensive","","No","Monthly fee is too expensive","","Yes",NA,"",NA,NA,"",6000,500,"Tier 0",0
"1828",10002507220402,"No","2017-11-17T08:25:58-05:00",1,4,0.71,7100,7100,"No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","Yes",NA,"",888,200,"Tier 0",0
"1829",10002507220601,"No","2017-11-17T07:11:56-05:00",1,2,0.43,4300,4300,"No","Monthly fee is too expensive","","No","Monthly fee is too expensive","","No","Monthly fee is too expensive","","Yes",NA,"",NA,NA,"",5000,300,"Tier 0",0
"1830",10002507220701,"No","2017-11-17T07:20:32-05:00",2,2,0.43,4300,4300,"No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","",888,888,"Tier 0",0
"1831",10002507220901,"No","2017-11-17T07:18:46-05:00",1,2,0.43,4300,4300,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",7000,1000,"Tier 0",0
"1832",10002507221001,"No","2017-11-17T09:11:52-05:00",1,0,0.14,1400,1400,"No","Electricity service is unreliable","","No","Electricity service is unreliable","","No","Monthly fee is too expensive","","Yes",NA,"",NA,NA,"",2500,500,"Tier 0",0
"1833",10002507221101,"No","2017-11-17T08:28:44-05:00",1,2,0.43,4300,4300,"No","Electricity service is unreliable","","No","Monthly fee is too expensive","","Yes",NA,"",NA,NA,"",NA,NA,"",5000,600,"Tier 0",0
"1834",10002507222201,"No","2017-11-17T09:32:12-05:00",2,1,0.29,2900,2900,"No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","",1000,200,"Tier 0",0
"1835",10002507222301,"No","2017-11-17T06:59:18-05:00",1,2,0.43,4300,4300,"No","Still cannot afford the wiring costs","","Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",888,500,"Tier 0",0
"1836",10002507222302,"No","2017-11-17T07:11:33-05:00",1,0,0.14,1400,1400,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",888,888,"Tier 0",0
"1837",10002507222601,"No","2017-11-17T08:22:19-05:00",2,5,1,10000,10000,"No","Still cannot afford the wiring costs","","Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",3000,500,"Tier 0",0
"1838",10002507223101,"No","2017-11-17T08:04:52-05:00",2,0,0.14,1400,1400,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",888,888,"Tier 0",0
"1839",10002507223201,"No","2017-11-17T08:53:16-05:00",2,2,0.43,4300,4300,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",888,888,"Tier 0",0
"1840",10002507840401,"No","2017-11-16T08:44:34-05:00",1,3,0.57,5699,5699,"No","Monthly fee is too expensive","","No","Monthly fee is too expensive","","No","Still cannot afford the wiring costs","","Yes",NA,"",NA,NA,"",3000,500,"Tier 0",0
"1841",10002507840501,"No","2017-11-16T09:52:42-05:00",1,1,0.29,2900,2900,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",3000,500,"Tier 0",0
"1842",10002507841101,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 3",0
"1843",10002507841301,"No","2017-11-16T11:08:09-05:00",1,4,0.71,7100,7100,"No","Monthly fee is too expensive","","No","Electricity service is unreliable","","Yes",NA,"",NA,NA,"",NA,NA,"",7000,450,"Tier 0",0
"1844",10002507842201,"No","2017-11-16T10:08:00-05:00",1,5,1,10000,10000,"No","Monthly fee is too expensive","","No","Monthly fee is too expensive","","No","Monthly fee is too expensive","","Yes",NA,"",NA,NA,"",5000,500,"Tier 0",0
"1845",10002507842601,"No","2017-11-16T08:53:20-05:00",1,0,0.14,1400,1400,"No","Monthly fee is too expensive","","No","Monthly fee is too expensive","","Yes",NA,"",NA,NA,"",NA,NA,"",4000,300,"Tier 0",0
"1846",10002507842801,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 1",0
"1847",10002507843101,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 1",0
"1848",10002507843201,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 1",0
"1849",10002507843301,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 1",0
"1850",10002507843501,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 3",0
"1851",10002507844201,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 3",0
"1852",10002507844301,"No","2017-11-16T10:28:51-05:00",3,1,0.29,2900,2900,"No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","Yes",NA,"",NA,NA,"",NA,NA,"",888,888,"Tier 0",0
"1853",10002507844602,"No","2017-11-16T11:48:11-05:00",1,0,0.14,1400,1400,"No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","Yes",NA,"",NA,NA,"",888,888,"Tier 0",0
"1854",10002513162301,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 2",0
"1855",10002513163102,"No","2017-11-21T07:22:30-05:00",1,4,0.71,7100,7100,"No","Monthly fee is too expensive","","No","Monthly fee is too expensive","","No","Monthly fee is too expensive","","Yes",NA,"",NA,NA,"",5000,500,"Tier 0",0
"1856",10002513163301,"No","2017-11-21T06:08:14-05:00",1,1,0.29,2900,2900,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",3000,500,"Tier 0",0
"1857",10002513164801,"No","2017-11-21T08:38:34-05:00",1,3,0.57,5699,5699,"No","Electricity service is unreliable","","No","Electricity service is unreliable","","Yes",NA,"",NA,NA,"",NA,NA,"",0,1000,"Tier 0",0
"1858",10002513166501,"No","2017-11-21T06:38:39-05:00",1,3,0.57,5699,5699,"No","Electricity service is unreliable","","No","Electricity service is unreliable","","Yes",NA,"",NA,NA,"",NA,NA,"",0,1000,"Tier 0",0
"1859",10002513169201,"No","2017-11-21T07:46:03-05:00",1,4,0.71,7100,7100,"No","Monthly fee is too expensive","","No","Monthly fee is too expensive","","No","Monthly fee is too expensive","","Yes",NA,"",NA,NA,"",3000,500,"Tier 0",0
"1860",10002513169901,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 1",0
"1861",10002513171101,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 1",0
"1862",10002513173301,"No","2017-11-21T05:31:01-05:00",2,3,0.57,5699,5699,"No","Do not need grid connection","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",888,888,"Tier 0",0
"1863",10002513173701,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 3",0
"1864",10002513175201,"No","2017-11-21T07:41:32-05:00",1,2,0.43,4300,4300,"No","Monthly fee is too expensive","","No","Still cannot afford the wiring costs","","No","Monthly fee is too expensive","","No","Monthly fee is too expensive","","Yes",NA,"",888,1000,"Tier 0",0
"1865",10002513175603,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 3",0
"1866",10002513175901,"No","2017-11-21T07:25:41-05:00",2,4,0.71,7100,7100,"No","Still cannot afford the wiring costs","","Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",1500,500,"Tier 0",0
"1867",10002513178001,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 1",0
"1868",10003516660201,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 0",0
"1869",10003516660801,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 2",0
"1870",10003516660902,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 3",0
"1871",10003516661202,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 3",0
"1872",10003516661601,"No","2017-11-15T10:05:49-05:00",2,3,0.57,5699,5699,"No","Monthly fee is too expensive","","No","Monthly fee is too expensive","","No","Monthly fee is too expensive","","No","Monthly fee is too expensive","","Yes",NA,"",888,150,"Tier 0",0
"1873",10003516661901,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 0",0
"1874",10003516662001,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 2",0
"1875",10003516662101,"No","2017-11-15T07:39:59-05:00",1,4,0.71,7100,7100,"No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","",5000,1000,"Tier 0",0
"1876",10003516662501,"No","2017-11-15T09:09:09-05:00",1,0,0.14,1400,1400,"No","Do not need grid connection","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",500,500,"Tier 0",0
"1877",10003516662502,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 2",0
"1878",10003516662703,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 0",0
"1879",10004503961001,"No","2017-11-29T10:13:57-05:00",1,5,1,10000,10000,"No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","",2500,500,"Tier 0",0
"1880",10004503961101,"No","2017-11-29T08:20:42-05:00",1,5,1,10000,10000,"No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","",500,200,"Tier 0",0
"1881",10004503961102,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 3",0
"1882",10004503961104,"No","2017-11-29T08:21:40-05:00",1,4,0.71,7100,7100,"No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","Yes",NA,"",NA,NA,"",NA,NA,"",1000,500,"Tier 0",0
"1883",10004503961202,"No","2017-11-29T07:37:34-05:00",2,2,0.43,4300,4300,"No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","",2000,500,"Tier 0",0
"1884",10004503961401,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 3",0
"1885",10004503961703,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 3",0
"1886",10004503962503,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 2",0
"1887",10004503963102,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 0",0
"1888",10004503963502,"No","2017-11-29T10:54:51-05:00",2,4,0.71,7100,7100,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",10000,300,"Tier 0",0
"1889",10004503964401,"No","2017-11-29T09:11:01-05:00",2,3,0.57,5699,5699,"No","Do not need grid connection","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",1500,500,"Tier 0",0
"1890",10004503965601,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 2",0
"1891",10004512720102,"No","2017-11-28T04:55:30-05:00",2,0,0.14,1400,1400,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",5000,500,"Tier 0",0
"1892",10004512720406,"No","2017-11-28T06:30:54-05:00",2,5,1,10000,10000,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",1000,300,"Tier 0",0
"1893",10004512720603,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 2",0
"1894",10004512721208,"No","2017-11-28T04:57:57-05:00",1,3,0.57,5699,5699,"No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","Yes",NA,"",NA,NA,"",500,500,"Tier 0",0
"1895",10004512722201,"No","2017-11-28T06:19:47-05:00",1,1,0.29,2900,2900,"No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","Yes",NA,"",NA,NA,"",NA,NA,"",1500,300,"Tier 0",0
"1896",10004512722402,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 2",0
"1897",10004512722509,"No","2017-11-28T08:08:55-05:00",2,3,0.57,5699,5699,"No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","",1000,300,"Tier 0",0
"1898",10004512722511,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 2",0
"1899",10004512723601,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 2",0
"1900",10004512724401,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 2",0
"1901",10004512724402,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 0",0
"1902",10004512724603,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 2",0
"1903",10004512724805,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 1",0
"1904",10004512725401,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 2",0
"1905",10005509240501,"No","2017-11-15T07:36:05-05:00",1,3,0.57,5699,5699,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",5000,1500,"Tier 0",0
"1906",10005509241402,"No","2017-11-15T09:03:58-05:00",1,5,1,10000,10000,"No","Still cannot afford the wiring costs","","Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",1500,500,"Tier 0",0
"1907",10005509241801,"No","2017-11-15T10:15:09-05:00",1,1,0.29,2900,2900,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",2000,1000,"Tier 2",0
"1908",10005509242101,"No","2017-11-15T07:02:59-05:00",1,2,0.43,4300,4300,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",3000,200,"Tier 0",0
"1909",10005509242602,"No","2017-11-15T10:52:08-05:00",1,3,0.57,5699,5699,"No","Monthly fee is too expensive","","Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",3000,200,"Tier 0",0
"1910",10005509242802,"No","2017-11-15T08:56:06-05:00",1,3,0.57,5699,5699,"No","Do not need grid connection","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",888,1000,"Tier 0",0
"1911",10005509242901,"No","2017-11-15T06:41:04-05:00",1,2,0.43,4300,4300,"No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","Yes",NA,"",NA,NA,"",NA,NA,"",1000,900,"Tier 0",0
"1912",10005509243201,"No","2017-11-15T06:46:12-05:00",1,4,0.71,7100,7100,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",3000,1000,"Tier 0",0
"1913",10005509244803,"No","2017-11-15T08:27:53-05:00",3,3,0.57,5699,5699,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",2000,500,"Tier 0",0
"1914",10005509244805,"No","2017-11-15T09:51:57-05:00",2,0,0.14,1400,1400,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",888,600,"Tier 0",0
"1915",10005509244810,"No","2017-11-15T09:05:02-05:00",1,3,0.57,5699,5699,"No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","Yes",NA,"",NA,NA,"",NA,NA,"",3000,500,"Tier 0",0
"1916",10005509245001,"No","2017-11-15T07:13:01-05:00",1,3,0.57,5699,5699,"No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","Yes",NA,"",NA,NA,"",NA,NA,"",10000,300,"Tier 0",0
"1917",10005509245101,"No","2017-11-15T09:20:05-05:00",15,2,0.43,4300,4300,"No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","",5000,200,"Tier 0",0
"1918",10005509245201,"No","2017-11-15T11:42:18-05:00",1,2,0.43,4300,4300,"No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","Yes",NA,"",10000,500,"Tier 0",0
"1919",10005518782101,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 3",0
